4.06,0.892352806
4.07,0.891914027
4.08,0.891476325
4.09,0.891039863
4.1,0.890604561
4.11,0.890170307
4.12,0.889737292
4.13,0.889305415
4.14,0.888874662
4.15,0.888445029
4.16,0.888016512
4.17,0.887589211
4.18,0.887162898
4.19,0.886737687
4.2,0.886313763
4.21,0.885890812
4.22,0.885468948
4.23,0.885048234
4.24,0.884628497
4.25,0.88421001
4.26,0.883792467
4.27,0.88337607
4.28,0.882960698
4.29,0.882546453
4.3,0.882133228
4.31,0.881721017
4.32,0.881309817
4.33,0.88089981
4.34,0.880490691
4.35,0.880082664
4.36,0.8796756
4.37,0.879269619
4.38,0.8788646
4.39,0.878460627
4.4,0.878057607
4.41,0.877655633
4.42,0.877254598
4.43,0.876854575
4.44,0.876455578
4.45,0.876057402
4.46,0.875660321
4.47,0.875264147
4.48,0.874868966
4.49,0.874474661
4.5,0.874081324
4.51,0.873688969
4.52,0.873297481
4.53,0.872906942
4.54,0.872517339
4.55,0.872128592
4.56,0.871740764
4.57,0.871353872
4.58,0.870967797
4.59,0.870582726
4.6,0.870198457
4.61,0.869814988
4.62,0.869432508
4.63,0.869050802
4.64,0.86866998
4.65,0.868290021
4.66,0.867910817
4.67,0.867532564
4.68,0.867155052
4.69,0.866778377
4.7,0.866402549
4.71,0.86602752
4.72,0.865653306
4.73,0.865279807
4.74,0.864907208
4.75,0.864535288
4.76,0.864164152
4.77,0.863793804
4.78,0.863424316
4.79,0.863055391
4.8,0.86268733
4.81,0.862320005
4.82,0.861953412
4.83,0.861587463
4.84,0.861222328
4.85,0.860857913
4.86,0.860494217
4.87,0.860131205
4.88,0.859768792
4.89,0.859407164
4.9,0.859046219
4.91,0.858685939
4.92,0.858326224
4.93,0.857967261
4.94,0.857608948
4.95,0.857251283
4.96,0.856894242
4.97,0.856537832
4.98,0.856182024
4.99,0.855826951
5,0.855472357
5.01,0.855191889
5.02,0.854858387
5.03,0.85452574
5.04,0.854194152
5.05,0.853863398
5.06,0.853533674
5.07,0.853204776
5.08,0.852876885
5.09,0.852549793
5.1,0.8522236
5.11,0.851898377
5.12,0.851573946
5.13,0.851250363
5.14,0.850927633
5.15,0.850605863
5.16,0.850284707
5.17,0.849964594
5.18,0.849645186
5.19,0.84932658
5.2,0.849008779
5.21,0.848691654
5.22,0.848375519
5.23,0.848059938
5.24,0.847745227
5.25,0.847431261
5.26,0.847118038
5.27,0.846805547
5.28,0.846493765
5.29,0.846182605
5.3,0.845872238
5.31,0.845562577
5.32,0.84525349
5.33,0.844945187
5.34,0.844637441
5.35,0.844330456
5.36,0.844024017
5.37,0.843718316
5.38,0.843413148
5.39,0.843108692
5.4,0.842804758
5.41,0.842501417
5.42,0.842198771
5.43,0.841896602
5.44,0.841595019
5.45,0.841294095
5.46,0.840993628
5.47,0.840693704
5.48,0.840394321
5.49,0.840095472
5.5,0.839797144
5.51,0.839499423
5.52,0.839201998
5.53,0.838905283
5.54,0.838608944
5.55,0.838313086
5.56,0.838017592
5.57,0.837722657
5.58,0.837428268
5.59,0.837134133
5.6,0.836840518
5.61,0.836547329
5.62,0.83625456
5.63,0.835962182
5.64,0.835670116
5.65,0.835378533
5.66,0.835087328
5.67,0.834796395
5.68,0.834505925
5.69,0.834215813
5.7,0.833925941
5.71,0.833636403
5.72,0.83334731
5.73,0.833058519
5.74,0.83276994
5.75,0.832481774
5.76,0.832193794
5.77,0.831906192
5.78,0.831618785
5.79,0.831331634
5.8,0.831044849
5.81,0.830758214
5.82,0.830471818
5.83,0.830185753
5.84,0.829899833
5.85,0.829614105
5.86,0.829328597
5.87,0.829043286
5.88,0.828758285
5.89,0.828473348
5.9,0.828188593
5.91,0.827904014
5.92,0.827619581
5.93,0.827335299
5.94,0.827051177
5.95,0.826767168
5.96,0.826483294
5.97,0.826199547
5.98,0.825915885
5.99,0.825632345
6,0.825348888
6.01,0.825084515
6.02,0.824842144
6.03,0.824600237
6.04,0.824358979
6.05,0.824118259
6.06,0.823878094
6.07,0.823638471
6.08,0.823399392
6.09,0.82316074
6.1,0.822922746
6.11,0.822685266
6.12,0.822448229
6.13,0.822211822
6.14,0.821975944
6.15,0.821740481
6.16,0.821505653
6.17,0.821271246
6.18,0.82103745
6.19,0.820804081
6.2,0.820571318
6.21,0.820338969
6.22,0.820107241
6.23,0.819875903
6.24,0.819645183
6.25,0.819414858
6.26,0.819185146
6.27,0.818955837
6.28,0.818727015
6.29,0.818498804
6.3,0.818270968
6.31,0.818043634
6.32,0.817816893
6.33,0.817590531
6.34,0.817364658
6.35,0.817139271
6.36,0.816914468
6.37,0.816690047
6.38,0.816466096
6.39,0.816242624
6.4,0.816019629
6.41,0.815797109
6.42,0.815575052
6.43,0.815353555
6.44,0.815132438
6.45,0.814911789
6.46,0.814691595
6.47,0.814471865
6.48,0.814252596
6.49,0.814033779
6.5,0.813815408
6.51,0.813597505
6.52,0.813380048
6.53,0.813163043
6.54,0.812946491
6.55,0.812730278
6.56,0.812514602
6.57,0.812299384
6.58,0.812084601
6.59,0.811870249
6.6,0.811656349
6.61,0.811442879
6.62,0.811229737
6.63,0.81101713
6.64,0.810804959
6.65,0.81059321
6.66,0.810381783
6.67,0.810170894
6.68,0.809960415
6.69,0.809750371
6.7,0.809540643
6.71,0.809331427
6.72,0.809122634
6.73,0.80891416
6.74,0.808706194
6.75,0.808498537
6.76,0.808291393
6.77,0.808084664
6.78,0.807878237
6.79,0.807672311
6.8,0.807466693
6.81,0.807261574
6.82,0.807056761
6.83,0.806852451
6.84,0.806648424
6.85,0.8064449
6.86,0.806241676
6.87,0.80603894
6.88,0.805836502
6.89,0.80563445
6.9,0.80543288
6.91,0.805231604
6.92,0.805030711
6.93,0.804830306
6.94,0.804630169
6.95,0.80443053
6.96,0.804231166
6.97,0.804032178
6.98,0.803833561
6.99,0.803635426
7,0.803446857
7.01,0.803277979
7.02,0.803109713
7.03,0.802941855
7.04,0.802774505
7.05,0.80260768
7.06,0.802441336
7.07,0.802275614
7.08,0.802110291
7.09,0.801945464
7.1,0.801781142
7.11,0.801617311
7.12,0.801453973
7.13,0.801291121
7.14,0.801128867
7.15,0.800966997
7.16,0.80080561
7.17,0.800644703
7.18,0.800484287
7.19,0.800324344
7.2,0.800164879
7.21,0.800005895
7.22,0.799847383
7.23,0.799689339
7.24,0.799531763
7.25,0.799374662
7.26,0.799218015
7.27,0.799061838
7.28,0.798906123
7.29,0.798750863
7.3,0.798596071
7.31,0.798441633
7.32,0.798287747
7.33,0.798134312
7.34,0.797981326
7.35,0.797828796
7.36,0.797676711
7.37,0.797524961
7.38,0.797373872
7.39,0.797223013
7.4,0.797072692
7.41,0.796922819
7.42,0.796773369
7.43,0.796624372
7.44,0.796475687
7.45,0.796327543
7.46,0.796179834
7.47,0.796032544
7.48,0.795885577
7.49,0.795739153
7.5,0.795593131
7.51,0.795447539
7.52,0.795302264
7.53,0.795157506
7.54,0.795013063
7.55,0.794869143
7.56,0.794725624
7.57,0.794582515
7.58,0.794439724
7.59,0.79429743
7.6,0.794155453
7.61,0.794013978
7.62,0.793872805
7.63,0.793732134
7.64,0.793591861
7.65,0.793451885
7.66,0.793312406
7.67,0.79317322
7.68,0.793034528
7.69,0.792896238
7.7,0.792758226
7.71,0.792620704
7.72,0.79248348
7.73,0.792346729
7.74,0.792210263
7.75,0.792074189
7.76,0.791938588
7.77,0.791803275
7.78,0.79166843
7.79,0.791533862
7.8,0.79139978
7.81,0.791265961
7.82,0.791132526
7.83,0.790999551
7.84,0.790866955
7.85,0.79073462
7.86,0.79060265
7.87,0.790471156
7.88,0.790339916
7.89,0.79020904
7.9,0.790078534
7.91,0.789948479
7.92,0.789818683
7.93,0.789689243
7.94,0.789560259
7.95,0.789431531
7.96,0.789303169
7.97,0.789175236
7.98,0.789047563
7.99,0.788920243
8,0.788793368
8.01,0.788665091
8.02,0.78853582
8.03,0.788406905
8.04,0.788278362
8.05,0.78815026
8.06,0.78802244
8.07,0.78789496
8.08,0.787767937
8.09,0.787641181
8.1,0.787514771
8.11,0.787388715
8.12,0.787263002
8.13,0.787137641
8.14,0.787012733
8.15,0.786888073
8.16,0.786763753
8.17,0.786639778
8.18,0.786516139
8.19,0.786392857
8.2,0.786269997
8.21,0.78614738
8.22,0.786025114
8.23,0.78590317
8.24,0.785781463
8.25,0.785660295
8.26,0.785539354
8.27,0.785418738
8.28,0.785298468
8.29,0.78517851
8.3,0.785058883
8.31,0.78493959
8.32,0.784820615
8.33,0.78470197
8.34,0.784583643
8.35,0.784465633
8.36,0.784347948
8.37,0.784230578
8.38,0.784113531
8.39,0.783996786
8.4,0.783880374
8.41,0.783764271
8.42,0.783648477
8.43,0.783532992
8.44,0.783417825
8.45,0.783302962
8.46,0.783188405
8.47,0.783074163
8.48,0.782960113
8.49,0.782846575
8.5,0.782733248
8.51,0.782620111
8.52,0.782507383
8.53,0.782394953
8.54,0.78228282
8.55,0.782170983
8.56,0.782059449
8.57,0.781948212
8.58,0.781837257
8.59,0.781726513
8.6,0.78161615
8.61,0.781506077
8.62,0.781396294
8.63,0.78128681
8.64,0.781177601
8.65,0.78106859
8.66,0.780959962
8.67,0.78085162
8.68,0.780743561
8.69,0.780635785
8.7,0.780528289
8.71,0.780421064
8.72,0.78031404
8.73,0.780207384
8.74,0.780101006
8.75,0.779994804
8.76,0.779888978
8.77,0.779783427
8.78,0.779678152
8.79,0.779573049
8.8,0.779468308
8.81,0.779363848
8.82,0.779259651
8.83,0.779155642
8.84,0.779051983
